Algorithm,Instance,Run_ID,Makespan,Workload Balance,Runtime
OtherResearcher,2a_Hurink_sdata_1_workers.fjs,10,57.0,0,15.584902800037526
OtherResearcher,2a_Hurink_sdata_18_workers.fjs,1,1290.0,0,40.10113219998311
OtherResearcher,2a_Hurink_sdata_18_workers.fjs,2,1300.0,0,40.18829489999917
OtherResearcher,2a_Hurink_sdata_18_workers.fjs,3,1252.0,0,40.43842779996339
OtherResearcher,2a_Hurink_sdata_18_workers.fjs,4,1324.0,0,41.023364200023934
OtherResearcher,2a_Hurink_sdata_18_workers.fjs,5,1345.0,0,41.193558200029656
OtherResearcher,2a_Hurink_sdata_18_workers.fjs,6,1293.0,0,40.29302889993414
OtherResearcher,2a_Hurink_sdata_18_workers.fjs,7,1325.0,0,40.95126210001763
OtherResearcher,2a_Hurink_sdata_18_workers.fjs,8,1267.0,0,40.26499850000255
OtherResearcher,2a_Hurink_sdata_18_workers.fjs,9,1339.0,0,40.50338560005184
OtherResearcher,2a_Hurink_sdata_18_workers.fjs,10,1338.0,0,40.11966630001552
OtherResearcher,2a_Hurink_sdata_38_workers.fjs,1,2092.0,0,223.14653589995575
OtherResearcher,2a_Hurink_sdata_38_workers.fjs,2,2131.0,0,221.78599830006715
OtherResearcher,2a_Hurink_sdata_38_workers.fjs,3,2077.0,0,221.3319843999343
OtherResearcher,2a_Hurink_sdata_38_workers.fjs,4,2124.0,0,226.48763320001308
OtherResearcher,2a_Hurink_sdata_38_workers.fjs,5,2199.0,0,220.7667209999636
OtherResearcher,2a_Hurink_sdata_38_workers.fjs,6,2032.0,0,226.187716800021
OtherResearcher,2a_Hurink_sdata_38_workers.fjs,7,2002.0,0,246.15009890007784
OtherResearcher,2a_Hurink_sdata_38_workers.fjs,8,2087.0,0,237.3771081001032
OtherResearcher,2a_Hurink_sdata_38_workers.fjs,9,1993.0,0,152.51251090003643
OtherResearcher,2a_Hurink_sdata_38_workers.fjs,10,2102.0,0,176.6021449000109
OtherResearcher,2a_Hurink_sdata_40_workers.fjs,1,1664.0,0,118.3389359000139
OtherResearcher,2a_Hurink_sdata_40_workers.fjs,2,1637.0,0,118.9587778999703
OtherResearcher,2a_Hurink_sdata_40_workers.fjs,3,1596.0,0,120.54799799993634
